frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,left_arm_up,left_arm_down,left_leg_up,left_leg_down,right_arm_up,right_arm_down,right_leg_up,right_leg_down,jump,duck
2600,5,3,13,1980,0,0,0,1,0,0,0,0,0,0
2605,6,3,13,1980,1,0,1,0,0,1,0,0,0,0
2610,7,3,13,1980,0,0,0,1,0,0,0,0,0,0
2615,8,3,13,1980,0,0,1,0,0,0,0,0,0,0
2620,9,3,13,1980,0,0,0,1,0,0,0,0,0,0
2625,10,3,13,1980,0,0,0,0,0,0,0,0,0,0
2630,11,3,13,1980,0,0,0,0,0,0,0,0,0,0
2635,12,3,13,1980,0,0,1,0,0,0,0,0,0,0
2640,13,3,13,1980,0,0,0,1,0,0,0,0,0,0
2645,14,3,13,1980,0,1,1,0,0,0,0,0,0,0
2650,15,3,13,1980,0,0,0,0,0,0,0,0,0,0
2655,16,3,13,1980,0,0,0,0,0,0,0,0,0,0
2660,17,3,13,1980,0,0,0,0,0,0,0,0,0,0
2665,18,3,13,1980,0,0,0,1,0,0,0,0,0,0
2670,19,3,13,1980,0,0,0,0,0,0,0,0,0,0
2675,20,3,13,1980,0,0,1,0,0,0,0,0,0,0
2680,21,3,13,1980,0,0,0,0,0,0,0,0,0,0
2685,22,3,13,1980,0,0,0,1,0,0,0,0,0,0
2690,23,3,13,1980,0,0,1,0,0,0,0,0,0,0
2695,24,3,13,1980,0,0,0,1,0,0,0,0,0,0
2700,25,3,13,1980,0,0,0,0,0,0,0,0,0,0
2705,26,3,13,1980,0,0,1,0,0,0,0,0,0,0
2710,27,3,13,1980,0,0,0,0,0,0,0,0,0,0
2715,28,3,13,1980,0,0,0,1,0,0,0,0,0,0
2720,29,3,13,1980,0,0,0,0,0,0,0,0,0,0
2725,30,3,13,1980,0,0,0,0,0,0,1,0,0,0
2730,31,3,13,1980,0,0,0,0,1,0,0,1,0,0
2735,32,3,13,1980,1,0,0,0,0,0,0,0,0,0
2740,33,3,13,1980,0,0,0,0,0,0,0,0,0,0
-1,34,-1,-1,1980,2,2,9,10,2,2,1,2,0,0
2770,0,4,14,1980,0,1,0,1,1,0,0,1,0,0
2775,1,4,14,1980,0,0,0,0,0,1,0,0,0,0
2780,2,4,14,1980,0,0,0,0,0,0,0,0,0,0
2785,3,4,14,1980,1,0,0,0,0,0,0,0,0,0
2790,4,4,14,1980,0,0,0,0,0,0,0,0,0,0
2795,5,4,14,1980,0,0,0,0,0,0,0,0,0,0
2800,6,4,14,1980,0,0,0,0,1,0,0,0,0,0
2805,7,4,14,1980,0,0,0,0,0,0,0,0,0,0
2810,8,4,14,1980,0,1,0,0,0,1,0,0,0,0
2815,9,4,14,1980,1,0,0,0,0,0,1,0,0,0
2820,10,4,14,1980,0,0,0,0,0,0,0,1,0,0
2825,11,4,14,1980,0,1,0,0,0,0,0,0,0,0
2830,12,4,14,1980,0,0,1,0,0,0,0,0,0,0
2835,13,4,14,1980,0,0,0,1,1,0,0,0,0,0
2840,14,4,14,1980,1,0,0,0,0,0,0,0,0,0
2845,15,4,14,1980,0,1,0,0,0,1,0,0,1,0
2850,16,4,14,1980,0,0,0,0,0,0,0,0,0,0
2855,17,4,14,1980,0,0,0,0,0,0,0,0,1,0
2860,18,4,14,1980,0,0,0,0,0,0,0,0,0,0
2865,19,4,14,1980,0,0,0,0,0,0,0,0,0,0
2870,20,4,14,1980,0,0,0,0,0,0,0,0,0,0
2875,21,4,14,1980,0,0,0,0,0,0,0,0,0,0
2880,22,4,14,1980,1,0,1,0,0,0,0,0,0,0
2885,23,4,14,1980,0,0,0,0,0,0,1,0,1,0
2890,24,4,14,1980,0,1,0,1,1,0,0,1,0,0
2895,25,4,14,1980,0,0,0,0,0,0,0,0,1,0
2900,26,4,14,1980,1,0,0,0,0,0,0,0,0,0
2905,27,4,14,1980,0,0,0,0,0,0,0,0,1,0
2910,28,4,14,1980,0,0,0,0,0,0,0,0,0,0
2915,29,4,14,1980,0,0,0,0,0,0,0,0,0,0
2920,30,4,14,1980,0,0,0,0,0,1,0,0,0,0
2925,31,4,14,1980,0,0,1,0,1,0,0,0,0,0
2930,32,4,14,1980,0,0,0,0,0,0,1,0,0,0
2935,33,4,14,1980,0,1,0,1,0,1,0,1,0,0
-1,34,-1,-1,1980,5,6,3,4,5,5,3,4,5,0
2960,0,5,15,1980,0,1,0,1,0,1,0,1,0,0
2965,1,5,15,1980,0,0,0,0,0,0,0,0,0,0
2970,2,5,15,1980,0,0,0,0,0,0,0,0,0,0
2975,3,5,15,1980,0,0,0,0,0,0,0,0,0,0
2980,4,5,15,1980,0,0,0,0,0,0,0,0,0,0
2985,5,5,15,1980,0,0,0,0,0,0,0,0,0,0
2990,6,5,15,1980,0,0,0,0,0,0,0,0,0,0
2995,7,5,15,1980,1,0,0,0,0,0,0,0,0,0
3000,8,5,15,1980,0,0,0,0,0,0,0,0,0,0
3005,9,5,15,1980,0,1,0,0,0,0,0,0,0,0
3010,10,5,15,1980,0,0,0,0,0,0,0,0,0,0
3015,11,5,15,1980,0,0,0,0,0,0,0,0,0,0
3020,12,5,15,1980,0,0,0,0,0,0,1,0,0,0
3025,13,5,15,1980,0,0,0,0,0,0,0,1,0,0
3030,14,5,15,1980,0,0,0,0,0,0,0,0,0,0
3035,15,5,15,1980,0,0,0,0,0,0,0,0,0,0
3040,16,5,15,1980,0,0,0,0,0,0,0,0,0,0
3045,17,5,15,1980,0,0,0,0,0,0,0,0,0,0
3050,18,5,15,1980,0,0,0,0,0,0,0,0,0,0
3055,19,5,15,1980,0,0,0,0,0,0,0,0,0,0
3060,20,5,15,1980,0,0,0,0,0,0,0,0,0,0
3065,21,5,15,1980,0,0,0,0,0,0,0,0,0,0
3070,22,5,15,1980,1,0,0,0,0,0,0,0,0,0
3075,23,5,15,1980,0,1,0,0,1,0,0,0,0,0
3080,24,5,15,1980,0,0,0,0,0,1,1,0,0,0
3085,25,5,15,1980,0,0,0,0,0,0,0,1,0,0
3090,26,5,15,1980,0,0,0,0,0,0,0,0,0,0
3095,27,5,15,1980,0,0,0,0,0,0,0,0,0,0
3100,28,5,15,1980,0,0,0,0,0,0,0,0,0,0
3105,29,5,15,1980,0,0,0,0,0,0,0,0,0,0
3110,30,5,15,1980,0,0,0,0,0,0,0,0,0,0
3115,31,5,15,1980,0,0,0,0,0,0,0,0,0,0
3120,32,5,15,1980,1,0,0,0,0,0,1,0,0,0
3125,33,5,15,1980,0,0,0,0,0,0,0,1,0,0
3130,34,5,15,1980,0,0,0,0,0,0,0,0,0,0
3135,35,5,15,1980,0,1,0,0,0,0,0,0,0,0
3140,36,5,15,1980,0,0,0,0,1,0,0,0,0,0
3145,37,5,15,1980,1,0,0,0,0,0,1,0,0,0
3150,38,5,15,1980,0,0,0,0,0,0,0,1,0,0
3155,39,5,15,1980,0,1,0,0,0,1,0,0,0,0
3160,40,5,15,1980,1,0,0,0,1,0,0,0,0,0
3165,41,5,15,1980,0,0,0,0,0,0,0,0,0,0
-1,42,-1,-1,1980,5,5,0,1,3,3,4,5,0,0
3200,0,6,16,1980,0,1,0,1,0,1,0,1,0,0
3205,1,6,16,1980,0,0,0,0,0,0,0,0,0,0
3210,2,6,16,1980,0,0,0,0,0,0,0,0,0,0
3215,3,6,16,1980,1,0,0,0,1,0,0,0,0,0
3220,4,6,16,1980,0,0,0,0,0,0,0,0,0,0
3225,5,6,16,1980,0,0,0,0,0,0,0,0,0,0
3230,6,6,16,1980,0,0,0,0,0,0,0,0,0,0
3235,7,6,16,1980,0,1,0,0,0,1,0,0,0,0
3240,8,6,16,1980,0,0,0,0,1,0,0,0,0,0
3245,9,6,16,1980,0,0,0,0,0,1,0,0,0,0
3250,10,6,16,1980,0,0,0,0,0,0,0,0,0,0
3255,11,6,16,1980,0,0,0,0,0,0,0,0,0,0
3265,13,6,16,1980,0,0,1,0,0,0,1,0,0,0
3270,14,6,16,1980,1,0,0,1,0,0,0,1,0,0
3275,15,6,16,1980,0,1,0,0,0,0,0,0,0,0
3280,16,6,16,1980,0,0,0,0,0,0,0,0,0,0
3285,17,6,16,1980,1,0,0,0,1,0,0,0,0,0
3290,18,6,16,1980,0,0,1,0,0,0,0,0,0,0
3295,19,6,16,1980,0,0,0,0,0,0,0,0,0,0
3300,20,6,16,1980,0,0,0,1,0,0,0,0,0,0
3305,21,6,16,1980,0,1,0,0,0,1,0,0,0,0
3310,22,6,16,1980,0,0,0,0,0,0,0,0,0,0
-1,23,-1,-1,1980,3,4,2,3,3,4,1,2,0,0
-1,222,-2,-2,1980,8.0,9.0,7.0,8.333,5.667,6.0,5.333,7.333,11.0,0.333
3345,0,1,17,1990,0,1,0,1,0,1,0,1,0,0
3350,1,1,17,1990,0,0,0,0,1,0,1,0,0,0
3355,2,1,17,1990,0,0,1,0,0,1,0,1,0,0
3360,3,1,17,1990,0,0,0,1,1,0,1,0,0,0
3370,5,1,17,1990,1,0,0,0,0,1,0,0,0,0
3375,6,1,17,1990,0,1,0,0,1,0,0,0,0,0
3380,7,1,17,1990,1,0,0,0,0,0,0,1,0,0
3385,8,1,17,1990,0,1,0,0,0,0,0,0,0,0
3390,9,1,17,1990,0,0,0,0,0,1,0,0,0,0
-1,10,-1,-1,1990,2,3,1,2,3,4,2,3,0,0
3425,0,2,18,1990,1,0,0,1,1,0,1,0,0,0
3430,1,2,18,1990,0,0,0,0,0,0,0,0,0,0
3435,2,2,18,1990,0,1,0,0,0,0,0,0,0,0
3440,3,2,18,1990,1,0,0,0,0,0,0,1,0,0
3445,4,2,18,1990,0,1,1,0,0,1,1,0,0,0
3450,5,2,18,1990,0,0,0,1,0,0,0,1,0,0
3455,6,2,18,1990,0,0,0,0,1,0,0,0,0,0
3460,7,2,18,1990,0,0,0,0,0,1,0,0,0,0
3465,8,2,18,1990,1,0,0,0,0,0,0,0,0,0
3470,9,2,18,1990,0,0,0,0,0,0,1,0,0,0
3475,10,2,18,1990,0,0,0,0,0,0,0,1,0,0
3480,11,2,18,1990,0,0,0,0,0,0,0,0,0,0
3485,12,2,18,1990,0,0,0,0,0,0,0,0,0,0
3490,13,2,18,1990,0,0,0,0,0,0,0,0,0,0
3495,14,2,18,1990,0,0,0,0,0,0,0,0,0,0
3500,15,2,18,1990,0,0,0,0,0,0,0,0,0,0
3505,16,2,18,1990,0,0,0,0,0,0,0,0,0,0
3510,17,2,18,1990,0,1,0,0,0,0,0,0,0,0
3515,18,2,18,1990,0,0,0,0,0,0,1,0,0,0
3520,19,2,18,1990,0,0,0,0,0,0,0,1,0,0
3525,20,2,18,1990,1,0,0,0,0,0,0,0,0,0
3530,21,2,18,1990,0,0,0,0,0,0,0,0,0,0
3535,22,2,18,1990,0,0,0,0,0,0,0,0,0,0
3540,23,2,18,1990,0,0,0,0,0,0,0,0,0,0
3545,24,2,18,1990,0,0,0,0,0,0,0,0,0,0
3550,25,2,18,1990,0,0,1,0,1,0,0,0,0,0
3555,26,2,18,1990,0,0,0,0,0,0,0,0,0,0
3560,27,2,18,1990,0,1,0,1,0,0,0,0,0,0
3565,28,2,18,1990,0,0,0,0,0,0,0,0,0,0
3570,29,2,18,1990,0,0,0,0,0,0,0,0,0,0
3575,30,2,18,1990,0,0,0,0,0,0,0,0,0,0
3580,31,2,18,1990,0,0,0,0,0,0,0,0,0,0
3585,32,2,18,1990,1,0,0,0,0,0,0,0,0,0
3590,33,2,18,1990,0,1,0,0,0,1,0,0,0,0
3595,34,2,18,1990,0,0,0,0,0,0,0,0,0,0
3600,35,2,18,1990,1,0,0,0,1,0,0,0,0,0
-1,36,-1,-1,1990,6,5,2,3,4,3,4,4,0,0
3625,0,3,19,1990,1,0,0,1,1,0,0,1,0,0
3630,1,3,19,1990,0,0,0,0,0,0,0,0,0,0
3635,2,3,19,1990,0,0,0,0,0,0,0,0,0,0
3640,3,3,19,1990,0,0,0,0,0,0,0,0,0,0
3645,4,3,19,1990,0,0,0,0,0,0,0,0,0,0
3650,5,3,19,1990,0,0,0,0,0,0,0,0,0,0
3655,6,3,19,1990,0,0,0,0,0,0,0,0,0,0
3660,7,3,19,1990,0,0,0,0,0,0,0,0,0,0
3665,8,3,19,1990,0,0,0,0,0,0,0,0,0,0
3670,9,3,19,1990,0,0,0,0,0,0,0,0,0,0
3675,10,3,19,1990,0,0,0,0,0,0,0,0,0,0
3680,11,3,19,1990,0,1,0,0,0,1,0,0,0,0
3685,12,3,19,1990,0,0,0,0,0,0,0,0,0,0
3690,13,3,19,1990,0,0,0,0,0,0,0,0,0,0
3695,14,3,19,1990,0,0,0,0,0,0,0,0,0,0
3700,15,3,19,1990,0,0,0,0,0,0,0,0,0,0
3705,16,3,19,1990,0,0,0,0,1,0,0,0,0,0
3710,17,3,19,1990,0,0,0,0,0,0,0,0,0,0
3715,18,3,19,1990,0,0,0,0,0,0,0,0,0,0
3720,19,3,19,1990,1,0,0,0,0,0,0,0,0,0
3725,20,3,19,1990,0,0,0,0,0,0,0,0,0,0
3730,21,3,19,1990,0,0,0,0,0,0,0,0,0,0
3735,22,3,19,1990,0,0,0,0,0,0,0,0,0,0
3740,23,3,19,1990,0,0,0,0,0,0,0,0,0,0
3745,24,3,19,1990,0,1,0,0,0,0,0,0,0,0
3750,25,3,19,1990,0,0,0,0,0,0,0,0,0,0
3755,26,3,19,1990,0,0,0,0,0,0,0,0,0,0
3760,27,3,19,1990,1,0,0,0,0,0,0,0,0,0
3770,29,3,19,1990,0,0,0,0,0,0,0,0,0,0
3780,31,3,19,1990,0,0,0,0,0,0,0,0,0,0
3785,32,3,19,1990,0,0,0,0,0,0,0,0,0,0
3790,33,3,19,1990,0,0,0,0,0,0,0,0,0,0
3795,34,3,19,1990,0,0,0,0,0,0,0,0,0,0
3800,35,3,19,1990,0,0,0,0,0,0,0,0,0,0
3805,36,3,19,1990,0,0,0,0,0,0,0,0,0,0
3810,37,3,19,1990,0,0,0,0,0,0,0,0,0,0
3815,38,3,19,1990,0,1,0,0,0,1,0,0,0,0
3820,39,3,19,1990,1,0,0,0,1,0,0,0,0,0
3825,40,3,19,1990,0,0,0,0,0,1,0,0,0,0
3830,41,3,19,1990,0,0,0,0,1,0,0,0,0,0
3835,42,3,19,1990,0,0,0,0,0,0,0,0,0,0
3840,43,3,19,1990,0,0,0,0,0,0,0,0,0,0
3845,44,3,19,1990,0,0,0,0,0,0,0,0,0,0
3850,45,3,19,1990,0,0,0,0,0,0,0,0,0,0
3855,46,3,19,1990,0,0,1,0,0,0,0,0,0,0
3860,47,3,19,1990,0,0,0,0,0,0,1,0,0,0
3865,48,3,19,1990,0,0,0,0,0,0,0,0,0,0
3870,49,3,19,1990,0,0,0,1,0,0,0,0,0,0
3875,50,3,19,1990,0,0,0,0,0,0,0,0,0,0
-1,51,-1,-1,1990,4,3,1,2,4,3,1,1,0,0
3910,0,4,20,1990,1,0,0,1,1,0,0,1,0,0
3915,1,4,20,1990,0,0,0,0,0,0,1,0,0,0
3920,2,4,20,1990,0,1,0,0,0,0,0,1,0,0
3925,3,4,20,1990,1,0,0,0,0,1,0,0,0,0
3930,4,4,20,1990,0,1,0,0,0,0,0,0,0,0
3935,5,4,20,1990,0,0,1,0,1,0,0,0,0,0
3940,6,4,20,1990,0,0,0,0,0,0,0,0,0,0
3945,7,4,20,1990,0,0,0,1,0,0,0,0,0,0
3950,8,4,20,1990,1,0,0,0,0,1,0,0,0,0
3955,9,4,20,1990,0,1,0,0,1,0,0,0,0,0
3960,10,4,20,1990,0,0,0,0,0,0,0,0,0,0
3965,11,4,20,1990,0,0,0,0,0,0,0,0,0,0
3970,12,4,20,1990,1,0,0,0,0,1,0,0,0,0
3975,13,4,20,1990,0,0,0,0,1,0,0,0,0,0
3980,14,4,20,1990,0,0,0,0,0,0,0,0,0,0
3985,15,4,20,1990,0,1,0,0,0,1,0,0,0,0
3990,16,4,20,1990,1,0,0,0,1,0,0,0,0,0
3995,17,4,20,1990,0,0,0,0,0,0,0,0,0,0
4000,18,4,20,1990,0,1,0,0,0,1,0,0,0,0
4005,19,4,20,1990,1,0,0,0,1,0,0,0,0,0
4010,20,4,20,1990,0,0,0,0,0,0,0,0,0,0
4015,21,4,20,1990,0,1,0,0,0,1,0,0,0,0
4020,22,4,20,1990,0,0,0,0,0,0,0,0,0,0
4025,23,4,20,1990,1,0,0,0,1,0,0,0,0,0
4030,24,4,20,1990,0,1,0,0,0,1,0,0,0,0
4035,25,4,20,1990,1,0,0,0,0,0,0,0,0,0
4040,26,4,20,1990,0,0,0,0,1,0,0,0,0,0
4045,27,4,20,1990,0,1,0,0,0,1,0,0,0,0
4050,28,4,20,1990,0,0,0,0,0,0,0,0,0,0
4055,29,4,20,1990,1,0,0,0,1,0,0,0,0,0
4060,30,4,20,1990,0,1,0,0,0,1,0,0,0,0
4065,31,4,20,1990,0,0,0,0,0,0,0,0,0,0
4070,32,4,20,1990,1,0,0,0,1,0,0,0,0,0
4075,33,4,20,1990,0,0,0,0,0,0,0,0,0,0
4080,34,4,20,1990,0,0,0,0,0,0,0,0,0,0
-1,35,-1,-1,1990,10,9,1,2,10,9,1,2,0,0
4110,0,5,21,1990,1,0,0,1,1,0,0,1,0,0
4115,1,5,21,1990,0,0,0,0,0,0,0,0,0,0
4120,2,5,21,1990,0,0,0,0,0,0,0,0,0,0
4125,3,5,21,1990,0,0,0,0,0,0,0,0,0,0
4130,4,5,21,1990,0,0,0,0,0,0,0,0,0,0
4135,5,5,21,1990,0,0,0,0,0,0,0,0,0,0
4140,6,5,21,1990,0,0,0,0,0,0,0,0,1,0
4145,7,5,21,1990,0,0,0,0,0,1,0,0,0,0
4150,8,5,21,1990,0,0,0,0,1,0,0,0,1,0
4155,9,5,21,1990,0,0,0,0,0,0,0,0,0,0
4160,10,5,21,1990,0,0,0,0,0,0,0,0,0,0
4165,11,5,21,1990,0,0,0,0,0,0,0,0,0,0
4170,12,5,21,1990,0,0,0,0,0,0,0,0,0,0
4175,13,5,21,1990,0,0,0,0,0,0,0,0,0,0
4180,14,5,21,1990,0,0,0,0,0,0,0,0,0,0
4185,15,5,21,1990,0,0,0,0,0,0,0,0,0,0
4190,16,5,21,1990,0,0,0,0,0,0,0,0,0,0
4195,17,5,21,1990,0,1,0,0,0,1,0,0,0,0
4200,18,5,21,1990,1,0,0,0,1,0,0,0,0,0
4205,19,5,21,1990,0,0,0,0,0,1,0,0,0,0
4210,20,5,21,1990,0,1,0,0,0,0,0,0,0,0
4215,21,5,21,1990,1,0,0,0,1,0,0,0,0,0
4220,22,5,21,1990,0,1,0,0,0,1,0,0,0,0
4225,23,5,21,1990,1,0,0,0,0,0,0,0,0,0
4230,24,5,21,1990,0,0,0,0,1,0,0,0,0,0
4235,25,5,21,1990,0,1,0,0,0,1,0,0,0,0
4240,26,5,21,1990,1,0,0,0,1,0,0,0,0,0
4245,27,5,21,1990,0,0,0,0,0,1,0,0,0,0
4250,28,5,21,1990,0,1,0,0,0,0,0,0,0,0
4255,29,5,21,1990,1,0,1,0,1,0,0,0,0,0
4260,30,5,21,1990,0,1,0,1,0,1,0,0,0,0
4265,31,5,21,1990,0,0,0,0,0,0,0,0,0,0
4270,32,5,21,1990,1,0,1,0,1,0,0,0,0,0
4275,33,5,21,1990,0,1,0,1,0,1,0,0,0,0
4280,34,5,21,1990,1,0,0,0,1,0,0,0,0,0
4285,35,5,21,1990,0,0,0,0,0,0,0,0,0,0
4290,36,5,21,1990,0,1,0,0,0,1,0,0,0,0
4295,37,5,21,1990,1,0,0,0,1,0,0,0,0,0
4300,38,5,21,1990,0,1,0,0,0,1,0,0,0,0
4305,39,5,21,1990,0,0,0,0,0,0,0,0,0,0
4310,40,5,21,1990,1,0,0,0,0,0,0,0,0,0
4315,41,5,21,1990,0,0,0,0,0,0,0,0,0,0
4320,42,5,21,1990,0,1,0,0,0,0,0,0,0,0
4325,43,5,21,1990,0,0,0,0,0,0,0,0,0,0
4330,44,5,21,1990,0,0,0,0,1,0,1,0,0,0
4335,45,5,21,1990,1,0,0,0,0,0,0,0,0,1
4340,46,5,21,1990,0,0,1,0,0,0,0,1,0,0
4345,47,5,21,1990,0,0,0,0,0,1,0,0,0,0
4350,48,5,21,1990,0,0,0,1,0,0,0,0,0,1
4355,49,5,21,1990,0,1,0,0,0,0,0,0,0,0
-1,50,-1,-1,1990,11,11,3,4,11,11,1,2,2,2
4390,1,6,22,1990,1,0,0,1,1,0,0,1,0,0
4395,2,6,22,1990,0,0,0,0,0,0,0,0,0,0
4400,3,6,22,1990,0,0,0,0,0,0,0,0,0,0
4405,4,6,22,1990,0,0,0,0,0,1,0,0,0,0
4410,5,6,22,1990,0,1,0,0,0,0,0,0,0,0
4415,6,6,22,1990,0,0,0,0,0,0,1,0,0,0
4420,7,6,22,1990,1,0,0,0,1,0,0,0,0,0
4425,8,6,22,1990,0,0,0,0,0,0,0,1,0,0
4430,9,6,22,1990,0,0,1,0,0,0,0,0,0,0
4435,10,6,22,1990,0,0,0,1,0,0,0,0,0,0
4440,11,6,22,1990,0,0,0,0,0,1,0,0,0,0
4445,12,6,22,1990,0,0,0,0,1,0,1,0,0,0
4450,13,6,22,1990,0,0,0,0,0,1,0,1,0,0
4455,14,6,22,1990,0,0,0,0,0,0,1,0,0,0
4460,15,6,22,1990,0,1,0,0,0,0,0,0,0,0
4465,16,6,22,1990,1,0,0,0,1,0,0,1,0,0
4470,17,6,22,1990,0,0,0,0,0,0,0,0,0,0
4475,18,6,22,1990,0,0,0,0,0,0,1,0,0,0
4480,19,6,22,1990,0,0,0,0,0,0,0,1,0,0
4485,20,6,22,1990,0,1,0,0,0,0,0,0,0,0
4490,21,6,22,1990,1,0,0,0,0,0,1,0,0,0
4495,22,6,22,1990,0,0,0,0,0,0,0,1,0,0
4500,23,6,22,1990,0,1,0,0,0,0,0,0,0,0
4505,24,6,22,1990,1,0,0,0,0,0,0,0,0,0
4510,25,6,22,1990,0,0,0,0,0,0,0,0,0,0
4515,26,6,22,1990,0,0,0,0,0,0,1,0,0,0
4520,27,6,22,1990,0,0,0,0,0,0,0,1,0,0
4525,28,6,22,1990,0,0,0,0,0,0,0,0,0,0
4530,29,6,22,1990,0,0,0,0,0,0,1,0,0,0
4535,30,6,22,1990,0,0,0,0,0,0,0,1,0,0
4540,31,6,22,1990,0,1,0,0,0,1,0,0,0,0
4545,32,6,22,1990,1,0,0,0,0,0,0,0,0,0
4550,33,6,22,1990,0,1,0,0,1,0,0,0,0,0
4555,34,6,22,1990,0,0,0,0,0,0,1,0,0,0
4560,35,6,22,1990,0,0,0,0,0,1,0,0,0,0
4565,36,6,22,1990,0,0,0,0,0,0,0,1,0,0
4570,37,6,22,1990,0,0,0,0,0,0,0,0,0,0
4575,38,6,22,1990,0,0,0,0,1,0,0,0,0,0
4580,39,6,22,1990,0,0,0,0,0,0,0,0,0,0
4585,40,6,22,1990,0,0,0,0,0,1,0,0,0,0
4590,41,6,22,1990,0,0,0,0,0,0,0,0,0,0
4595,42,6,22,1990,0,0,0,0,0,0,0,0,0,0
4600,43,6,22,1990,0,0,0,0,1,0,1,0,0,0
4605,44,6,22,1990,0,0,0,0,0,0,0,0,0,0
4610,45,6,22,1990,0,0,0,0,0,0,0,0,0,0
4615,46,6,22,1990,0,0,0,0,0,1,0,1,0,0
4620,47,6,22,1990,0,0,0,0,0,0,0,0,0,0
-1,48,-1,-1,1990,6,6,1,2,7,7,9,10,0,0
-1,230,-2,-2,1990,13.0,12.333,3.0,5.0,13.0,12.333,6.0,7.333,0.667,0.667
4665,0,1,23,2000,1,0,1,0,1,0,1,0,0,0
4670,1,1,23,2000,0,1,0,0,0,0,0,0,0,0
4675,2,1,23,2000,1,0,0,1,0,0,0,0,0,0
4680,3,1,23,2000,0,0,0,0,0,0,0,0,0,0
4685,4,1,23,2000,0,1,1,0,0,0,0,0,0,0
4690,5,1,23,2000,1,0,0,0,0,0,0,1,0,0
4695,6,1,23,2000,0,0,0,0,0,0,0,0,0,0
4700,7,1,23,2000,0,0,0,0,0,0,0,0,0,0
4710,9,1,23,2000,0,0,0,0,0,0,0,0,0,0
4715,10,1,23,2000,0,1,0,1,0,0,0,0,0,0
4720,11,1,23,2000,0,0,0,0,0,0,0,0,0,0
4725,12,1,23,2000,1,0,0,0,0,0,0,0,0,0
4730,13,1,23,2000,0,1,0,0,0,1,0,0,0,0
4735,14,1,23,2000,0,0,0,0,1,0,0,0,0,0
4740,15,1,23,2000,0,0,0,0,0,0,0,0,0,0
4745,16,1,23,2000,1,0,0,0,0,0,0,0,0,0
4750,17,1,23,2000,0,0,0,0,0,0,0,0,0,0
4755,18,1,23,2000,0,0,0,0,0,0,0,0,0,0
4760,19,1,23,2000,0,0,0,0,0,0,0,0,0,0
4765,20,1,23,2000,0,0,0,0,0,0,0,0,0,0
4770,21,1,23,2000,0,1,0,0,0,1,0,0,0,0
4775,22,1,23,2000,1,0,0,0,1,0,0,0,0,0
4780,23,1,23,2000,0,1,0,0,0,1,0,0,0,0
4785,24,1,23,2000,0,0,0,0,0,0,0,0,0,0
4790,25,1,23,2000,0,0,0,0,1,0,0,0,0,0
4795,26,1,23,2000,0,0,0,0,0,0,1,0,0,0
4800,27,1,23,2000,0,0,0,0,0,0,0,0,0,0
4805,28,1,23,2000,1,0,0,0,0,0,0,0,0,0
4810,29,1,23,2000,0,0,0,0,0,0,0,1,0,0
4815,30,1,23,2000,0,0,0,0,0,0,0,0,0,0
4820,31,1,23,2000,0,1,0,0,0,0,0,0,0,0
4825,32,1,23,2000,1,0,1,0,0,1,0,0,0,0
4830,33,1,23,2000,0,0,0,0,0,0,0,0,0,0
4835,34,1,23,2000,0,0,0,1,1,0,0,0,0,0
4840,35,1,23,2000,0,1,0,0,0,1,0,0,0,0
4845,36,1,23,2000,1,0,0,0,0,0,0,0,0,0
4850,37,1,23,2000,0,0,0,0,1,0,0,0,0,0
4855,38,1,23,2000,0,1,0,0,0,0,1,0,0,0
4860,39,1,23,2000,1,0,0,0,0,0,0,1,0,0
4865,40,1,23,2000,0,0,0,0,0,0,0,0,0,0
4870,41,1,23,2000,0,0,1,0,0,0,0,0,1,0
4875,42,1,23,2000,0,0,0,0,0,0,0,0,0,0
4880,43,1,23,2000,0,0,0,0,0,0,0,0,0,0
4885,44,1,23,2000,0,0,0,1,0,0,0,0,0,0
4890,45,1,23,2000,0,0,0,0,0,0,0,0,0,0
4895,46,1,23,2000,0,1,0,0,0,1,0,0,0,0
4900,47,1,23,2000,1,0,1,0,1,0,0,0,0,0
4905,48,1,23,2000,0,0,0,1,0,0,0,0,0,0
4910,49,1,23,2000,0,0,0,0,0,0,1,0,0,0
4915,50,1,23,2000,0,0,0,0,0,0,0,1,0,0
4920,51,1,23,2000,0,0,0,0,0,0,0,0,0,0
4925,52,1,23,2000,0,0,0,0,0,0,0,0,0,0
4930,53,1,23,2000,0,0,0,0,0,0,0,0,0,0
-1,54,-1,-1,2000,11,10,5,5,7,6,4,4,1,0
4965,0,2,24,2000,0,1,0,1,1,0,0,1,0,0
4970,1,2,24,2000,0,0,0,0,0,0,0,0,0,0
4975,2,2,24,2000,0,0,0,0,0,0,0,0,0,0
4980,3,2,24,2000,0,0,0,0,0,0,0,0,0,0
4985,4,2,24,2000,0,0,0,0,0,0,0,0,0,0
4990,5,2,24,2000,0,0,0,0,0,0,0,0,0,0
4995,6,2,24,2000,0,0,0,0,0,0,0,0,0,0
5000,7,2,24,2000,0,0,0,0,0,0,0,0,0,0
5005,8,2,24,2000,0,0,0,0,0,0,0,0,0,0
5010,9,2,24,2000,0,0,0,0,0,0,0,0,0,0
5015,10,2,24,2000,0,0,0,0,0,0,0,0,0,0
5020,11,2,24,2000,0,0,0,0,0,0,0,0,0,0
5025,12,2,24,2000,1,0,0,0,0,1,0,0,0,0
