frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,left_arm_up,left_arm_down,left_leg_up,left_leg_down,right_arm_up,right_arm_down,right_leg_up,right_leg_down,jump,duck
2495,15,3,10,1980,0,0,0,1,0,0,0,0,0,0
2500,16,3,10,1980,0,0,0,0,0,0,0,0,0,0
2505,17,3,10,1980,0,0,0,0,0,0,0,0,0,0
2510,18,3,10,1980,0,0,0,0,0,0,0,0,0,0
2515,19,3,10,1980,0,0,0,0,0,0,0,0,0,0
2520,20,3,10,1980,0,0,0,0,0,0,1,0,0,0
2525,21,3,10,1980,0,0,0,0,0,0,0,1,0,0
2530,22,3,10,1980,0,0,0,0,0,0,0,0,0,0
2535,23,3,10,1980,0,0,0,0,0,0,0,0,0,0
2540,24,3,10,1980,0,0,0,0,0,0,0,0,0,0
2545,25,3,10,1980,0,0,0,0,0,0,0,0,0,0
2550,26,3,10,1980,0,0,0,0,0,0,0,0,0,0
2555,27,3,10,1980,0,0,1,0,0,0,0,0,0,0
2560,28,3,10,1980,0,0,0,1,0,0,0,0,0,0
2565,29,3,10,1980,0,0,0,0,0,0,0,0,0,0
2570,30,3,10,1980,0,0,0,0,0,0,0,0,0,0
2575,31,3,10,1980,0,0,0,0,0,0,0,0,0,0
2580,32,3,10,1980,0,0,0,0,0,0,0,0,0,0
2585,33,3,10,1980,0,0,0,0,0,0,0,0,1,0
2590,34,3,10,1980,0,0,0,0,0,0,0,0,0,0
2595,35,3,10,1980,0,0,0,0,0,0,0,0,0,0
2600,36,3,10,1980,0,0,0,0,0,0,0,0,0,0
2610,38,3,10,1980,0,0,0,0,0,0,0,0,1,0
2615,39,3,10,1980,0,0,0,0,0,0,0,0,0,0
2620,40,3,10,1980,1,0,0,0,1,0,0,0,1,0
2625,41,3,10,1980,0,0,0,0,0,0,0,0,0,0
2630,42,3,10,1980,0,0,0,0,0,0,0,0,1,0
2635,43,3,10,1980,0,0,0,0,0,0,0,0,0,0
2640,44,3,10,1980,0,0,0,0,0,0,0,0,1,0
2645,45,3,10,1980,0,1,0,0,0,1,0,0,0,0
2650,46,3,10,1980,0,0,0,0,1,0,0,0,1,0
2655,47,3,10,1980,0,0,0,0,0,0,0,0,0,0
2660,48,3,10,1980,0,0,0,0,0,0,0,0,1,0
2665,49,3,10,1980,1,0,0,0,0,0,0,0,0,0
2670,50,3,10,1980,0,1,0,0,0,0,1,0,0,0
2675,51,3,10,1980,0,0,0,0,0,0,0,0,1,0
2680,52,3,10,1980,0,0,0,0,0,1,0,1,0,0
-1,53,-1,-1,1980,3,3,3,4,4,4,2,3,8,3
2710,0,4,11,1980,1,0,0,1,1,0,0,1,1,0
2715,1,4,11,1980,0,1,0,0,0,0,0,0,0,0
2720,2,4,11,1980,0,0,0,0,0,0,0,0,0,0
2725,3,4,11,1980,1,0,0,0,0,0,0,0,0,0
2730,4,4,11,1980,0,0,0,0,0,1,0,0,0,0
2735,5,4,11,1980,0,0,0,0,0,0,0,0,0,0
2740,6,4,11,1980,0,0,0,0,1,0,0,0,0,0
2745,7,4,11,1980,0,0,0,0,0,0,0,0,0,0
2750,8,4,11,1980,0,0,0,0,0,0,0,0,0,0
2755,9,4,11,1980,0,0,0,0,0,1,0,0,0,0
2760,10,4,11,1980,0,0,0,0,0,0,0,0,0,0
2765,11,4,11,1980,0,0,0,0,0,0,0,0,0,0
2770,12,4,11,1980,0,0,0,0,1,0,0,0,0,0
2775,13,4,11,1980,0,0,0,0,0,0,0,0,0,0
2780,14,4,11,1980,0,0,0,0,0,0,0,0,0,0
2785,15,4,11,1980,0,1,0,0,0,0,0,0,0,0
2790,16,4,11,1980,1,0,0,0,0,0,0,0,0,0
2795,17,4,11,1980,0,0,0,0,0,0,0,0,0,0
2800,18,4,11,1980,0,0,0,0,0,0,0,0,0,0
2805,19,4,11,1980,0,0,0,0,0,0,0,0,0,0
2810,20,4,11,1980,0,0,0,0,0,0,0,0,0,0
2815,21,4,11,1980,0,0,0,0,0,0,0,0,0,0
2820,22,4,11,1980,0,0,0,0,0,0,0,0,0,0
2825,23,4,11,1980,0,0,0,0,0,0,0,0,0,0
2830,24,4,11,1980,0,0,0,0,0,0,0,0,0,0
2835,25,4,11,1980,0,1,0,0,0,1,0,0,0,0
2840,26,4,11,1980,0,0,0,0,0,0,0,0,0,0
2845,27,4,11,1980,0,0,0,0,0,0,0,0,0,0
2850,28,4,11,1980,0,0,0,0,0,0,0,0,0,0
2855,29,4,11,1980,0,0,0,0,0,0,0,0,0,0
2860,30,4,11,1980,0,0,0,0,0,0,0,0,0,0
2865,31,4,11,1980,0,0,0,0,0,0,0,0,0,0
2870,32,4,11,1980,0,0,0,0,0,0,0,0,0,0
2875,33,4,11,1980,0,0,0,0,0,0,0,0,0,0
2880,34,4,11,1980,0,0,0,0,0,0,0,0,0,0
2885,35,4,11,1980,0,0,0,0,0,0,0,0,0,0
2890,36,4,11,1980,0,0,0,0,0,0,1,0,0,0
2895,37,4,11,1980,0,0,0,0,0,0,0,1,0,0
2900,38,4,11,1980,0,0,0,0,0,0,0,0,0,0
2905,39,4,11,1980,0,0,0,0,0,0,1,0,0,0
2910,40,4,11,1980,0,0,0,0,0,0,0,0,0,0
2915,41,4,11,1980,0,0,0,0,0,0,0,1,0,0
2920,42,4,11,1980,0,0,1,0,0,0,0,0,0,0
2925,43,4,11,1980,0,0,0,1,0,0,0,0,1,0
2930,44,4,11,1980,0,0,0,0,0,0,0,0,0,0
-1,45,-1,-1,1980,3,3,1,2,3,3,2,3,2,0
-1,224,-2,-2,1980,12.5,12.5,6.0,8.0,13.0,13.0,4.5,6.5,5.0,3.0
2960,0,1,12,1990,1,0,1,0,0,1,1,0,0,0
2965,1,1,12,1990,0,1,0,0,0,0,0,1,0,0
2970,2,1,12,1990,1,0,0,0,1,0,1,0,0,0
2975,3,1,12,1990,0,0,0,0,0,0,0,1,0,0
2980,4,1,12,1990,0,0,0,0,0,0,0,0,0,0
2985,5,1,12,1990,0,0,0,1,0,1,0,0,1,0
2990,6,1,12,1990,0,0,0,0,0,0,0,0,0,0
2995,7,1,12,1990,0,0,0,0,1,0,1,0,0,0
3000,8,1,12,1990,0,0,0,0,0,1,0,1,1,0
3005,9,1,12,1990,0,0,0,0,1,0,0,0,0,0
3010,10,1,12,1990,0,0,1,0,0,0,0,0,1,0
3015,11,1,12,1990,0,0,0,1,0,0,0,0,0,0
3020,12,1,12,1990,0,0,0,0,0,0,0,0,0,0
3025,13,1,12,1990,0,0,0,0,0,0,0,0,0,0
3030,14,1,12,1990,0,0,0,0,0,0,1,0,0,0
3035,15,1,12,1990,0,1,0,0,0,0,0,1,0,0
3040,16,1,12,1990,0,0,1,0,0,0,0,0,0,0
3045,17,1,12,1990,1,0,0,1,0,0,0,0,0,0
3050,18,1,12,1990,0,0,0,0,0,1,0,0,0,0
3055,19,1,12,1990,0,0,0,0,1,0,0,0,0,0
3060,20,1,12,1990,0,1,0,0,0,0,0,0,0,0
3065,21,1,12,1990,0,0,0,0,0,0,0,0,0,0
3070,22,1,12,1990,1,0,1,0,0,0,0,0,0,0
3075,23,1,12,1990,0,0,0,1,0,0,0,0,0,0
3080,24,1,12,1990,0,0,0,0,0,0,0,0,0,0
3085,25,1,12,1990,0,1,0,0,0,1,0,0,0,0
3090,26,1,12,1990,1,0,0,0,1,0,0,0,0,0
3095,27,1,12,1990,0,0,0,0,0,0,0,0,0,0
3100,28,1,12,1990,0,0,0,0,0,0,0,0,0,0
3105,29,1,12,1990,0,0,0,0,0,0,0,0,0,0
3110,30,1,12,1990,0,1,0,0,0,1,0,0,0,0
3115,31,1,12,1990,1,0,0,0,0,0,0,0,0,0
3120,32,1,12,1990,0,1,0,0,0,0,0,0,0,0
3125,33,1,12,1990,0,0,0,0,0,0,0,0,0,0
3130,34,1,12,1990,1,0,0,0,0,0,0,0,0,0
3135,35,1,12,1990,0,1,0,0,1,0,1,0,0,0
3140,36,1,12,1990,0,0,0,0,0,0,0,1,0,0
3145,37,1,12,1990,1,0,0,0,0,1,0,0,0,0
3150,38,1,12,1990,0,0,0,0,0,0,0,0,0,0
3155,39,1,12,1990,0,0,0,0,1,0,0,0,0,0
-1,40,-1,-1,1990,8,7,4,4,7,7,5,5,3,0
3180,0,2,13,1990,1,0,0,1,1,0,0,1,0,0
3185,1,2,13,1990,0,1,0,0,0,0,0,0,0,0
3190,2,2,13,1990,0,0,0,0,0,0,0,0,0,0
3195,3,2,13,1990,0,0,0,0,0,0,0,0,0,0
3200,4,2,13,1990,1,0,0,0,0,0,0,0,0,0
3205,5,2,13,1990,0,0,0,0,0,0,0,0,0,0
3210,6,2,13,1990,0,0,0,0,0,1,0,0,0,0
3215,7,2,13,1990,0,0,0,0,0,0,0,0,0,0
3220,8,2,13,1990,0,0,0,0,0,0,0,0,0,0
3225,9,2,13,1990,0,0,0,0,0,0,0,0,0,0
3230,10,2,13,1990,0,0,0,0,1,0,0,0,0,0
3235,11,2,13,1990,0,1,0,0,0,1,0,0,0,0
3240,12,2,13,1990,0,0,0,0,0,0,0,0,0,0
3245,13,2,13,1990,1,0,0,0,0,0,0,0,0,0
3250,14,2,13,1990,0,0,0,0,1,0,0,0,0,0
3255,15,2,13,1990,0,1,0,0,0,0,0,0,0,0
3260,16,2,13,1990,0,0,0,0,0,0,0,0,0,0
3265,17,2,13,1990,0,0,0,0,0,0,0,0,0,0
3270,18,2,13,1990,0,0,0,0,0,0,0,0,0,0
3275,19,2,13,1990,0,0,0,0,0,1,0,0,0,0
3280,20,2,13,1990,0,0,0,0,0,0,0,0,0,0
3285,21,2,13,1990,0,0,0,0,0,0,0,0,0,0
3290,22,2,13,1990,0,0,0,0,0,0,0,0,0,0
3295,23,2,13,1990,0,0,1,0,0,0,0,0,0,0
3300,24,2,13,1990,0,0,0,1,0,0,0,0,0,0
3305,25,2,13,1990,1,0,0,0,0,0,0,0,0,0
3310,26,2,13,1990,0,1,0,0,0,0,0,0,0,0
3315,27,2,13,1990,1,0,0,0,0,0,0,0,0,0
3320,28,2,13,1990,0,1,0,0,0,0,0,0,0,0
3325,29,2,13,1990,0,0,0,0,0,0,0,0,0,0
3330,30,2,13,1990,0,0,0,0,0,0,0,0,0,0
3335,31,2,13,1990,0,0,1,0,0,0,0,0,0,0
3340,32,2,13,1990,0,0,0,0,0,0,1,0,0,0
3345,33,2,13,1990,0,0,0,0,0,0,0,0,0,0
3350,34,2,13,1990,0,0,0,0,0,0,0,0,0,0
3355,35,2,13,1990,1,0,0,0,0,0,0,0,0,0
3360,36,2,13,1990,0,0,0,0,0,0,0,1,0,0
3365,37,2,13,1990,0,0,0,0,0,0,0,0,0,0
3370,38,2,13,1990,0,1,0,1,0,0,0,0,0,0
3375,39,2,13,1990,0,0,0,0,0,0,0,0,0,0
3380,40,2,13,1990,0,0,0,0,0,0,0,0,0,0
3385,41,2,13,1990,0,0,0,0,0,0,0,0,0,0
3390,42,2,13,1990,0,0,0,0,0,0,0,0,0,0
3395,43,2,13,1990,0,0,0,0,0,0,1,0,0,0
3400,44,2,13,1990,0,0,0,0,0,0,0,1,0,0
3405,45,2,13,1990,0,0,0,0,0,0,0,0,0,0
3410,46,2,13,1990,0,0,0,0,0,0,0,0,0,0
3415,47,2,13,1990,1,0,0,0,0,0,0,0,0,0
3420,48,2,13,1990,0,1,0,0,0,0,0,0,0,0
3425,49,2,13,1990,0,0,0,0,0,0,0,0,0,0
3430,50,2,13,1990,0,0,0,0,0,0,0,0,0,0
3435,51,2,13,1990,0,0,1,0,0,0,0,0,0,0
3440,52,2,13,1990,0,0,0,1,0,0,0,0,0,0
3445,53,2,13,1990,0,0,0,0,0,0,0,0,0,0
3450,54,2,13,1990,1,0,0,0,1,0,0,0,0,0
3455,55,2,13,1990,0,0,0,0,0,0,0,0,0,0
3460,56,2,13,1990,0,0,0,0,0,0,0,0,0,0
3465,57,2,13,1990,0,1,0,0,0,1,0,0,0,0
3470,58,2,13,1990,0,0,0,0,0,0,0,0,0,0
3475,59,2,13,1990,1,0,0,0,1,0,0,0,0,0
3480,60,2,13,1990,0,0,0,0,0,0,0,0,0,0
3485,61,2,13,1990,0,0,0,0,0,0,0,0,0,0
3490,62,2,13,1990,0,0,0,0,0,0,0,0,0,0
3495,63,2,13,1990,0,1,0,0,0,1,0,0,0,0
3500,64,2,13,1990,1,0,0,0,1,0,0,0,0,0
3505,65,2,13,1990,0,1,0,0,0,0,0,0,0,0
3510,66,2,13,1990,0,0,1,0,0,0,0,0,0,0
3515,67,2,13,1990,1,0,0,1,0,0,0,0,0,0
3520,68,2,13,1990,0,1,1,0,0,0,0,0,0,0
3525,69,2,13,1990,1,0,0,0,0,0,1,0,0,0
3530,70,2,13,1990,0,0,0,0,0,0,0,0,0,0
3535,71,2,13,1990,0,0,0,0,0,1,0,0,0,0
3540,72,2,13,1990,0,0,0,1,0,0,0,0,0,0
3545,73,2,13,1990,0,0,1,0,1,0,0,1,0,0
-1,74,-1,-1,1990,12,11,6,6,7,6,3,4,0,0
3580,0,3,14,1990,0,1,0,1,0,1,0,1,0,0
3585,1,3,14,1990,0,0,0,0,0,0,1,0,0,0
3590,2,3,14,1990,0,0,0,0,0,0,0,0,0,0
3595,3,3,14,1990,0,0,0,0,0,0,0,1,0,0
3600,4,3,14,1990,1,0,0,0,0,0,0,0,0,0
3605,5,3,14,1990,0,1,0,0,1,0,1,0,0,1
3610,6,3,14,1990,0,0,1,0,0,1,0,0,0,0
3615,7,3,14,1990,0,0,0,1,1,0,0,0,0,1
3620,8,3,14,1990,0,0,0,0,0,0,0,0,0,0
3625,9,3,14,1990,1,0,0,0,0,0,0,0,0,1
3630,10,3,14,1990,0,0,0,0,0,0,0,0,0,0
3635,11,3,14,1990,0,0,0,0,0,0,0,0,0,1
3640,12,3,14,1990,0,0,0,0,0,0,0,1,0,0
3645,13,3,14,1990,0,0,0,0,0,0,0,0,0,0
3650,14,3,14,1990,0,0,0,0,0,0,0,0,0,0
3655,15,3,14,1990,0,1,0,0,0,1,0,0,0,1
3660,16,3,14,1990,0,0,0,0,0,0,1,0,0,0
3665,17,3,14,1990,0,0,0,0,0,0,0,0,0,0
3670,18,3,14,1990,0,0,0,0,0,0,0,1,0,0
3675,19,3,14,1990,1,0,0,0,1,0,0,0,0,0
3680,20,3,14,1990,0,0,0,0,0,0,0,0,0,0
3685,21,3,14,1990,0,0,0,0,0,0,0,0,0,0
3690,22,3,14,1990,0,0,0,0,0,0,0,0,0,0
3695,23,3,14,1990,0,1,1,0,0,0,0,0,0,0
3700,24,3,14,1990,0,0,0,0,0,0,0,0,0,0
3705,25,3,14,1990,0,0,0,0,0,1,0,0,0,0
3710,26,3,14,1990,0,0,0,0,1,0,1,0,0,0
3715,27,3,14,1990,0,0,0,0,0,0,0,0,0,1
3720,28,3,14,1990,1,0,0,0,0,0,0,0,0,0
3725,29,3,14,1990,0,0,0,0,0,0,0,0,0,1
3730,30,3,14,1990,0,0,0,0,0,0,0,0,0,0
3735,31,3,14,1990,0,0,0,0,0,1,0,0,0,1
3740,32,3,14,1990,0,0,0,1,0,0,0,0,0,0
3745,33,3,14,1990,0,0,1,0,0,0,0,0,0,1
3750,34,3,14,1990,0,0,0,1,1,0,0,0,0,0
3755,35,3,14,1990,0,1,1,0,0,0,0,0,0,1
3760,36,3,14,1990,1,0,0,0,0,0,0,0,0,0
3765,37,3,14,1990,0,1,0,1,0,0,0,0,0,1
3770,38,3,14,1990,1,0,0,0,0,0,0,1,0,0
3775,39,3,14,1990,0,0,0,0,0,0,0,0,0,0
3780,40,3,14,1990,0,1,0,0,0,0,0,0,0,0
3785,41,3,14,1990,0,0,0,0,0,1,0,0,0,0
3790,42,3,14,1990,0,0,0,0,0,0,0,0,0,0
3795,43,3,14,1990,0,0,0,0,0,0,0,0,0,0
3800,44,3,14,1990,0,0,0,0,0,0,0,0,0,0
3805,45,3,14,1990,0,0,0,0,0,0,0,0,0,0
3810,46,3,14,1990,0,0,1,0,0,0,0,0,0,0
3815,47,3,14,1990,0,0,0,0,0,0,0,0,0,1
3820,48,3,14,1990,0,0,0,0,0,0,0,0,0,0
-1,49,-1,-1,1990,6,7,5,5,5,6,4,5,0,12
3855,0,4,15,1990,1,0,0,1,1,0,0,1,0,0
3860,1,4,15,1990,0,0,0,0,0,0,0,0,0,0
3865,2,4,15,1990,0,0,0,0,0,0,0,0,0,0
3870,3,4,15,1990,0,0,0,0,0,0,0,0,0,0
3875,4,4,15,1990,0,1,0,0,0,1,0,0,0,0
3880,5,4,15,1990,0,0,0,0,0,0,0,0,0,0
3885,6,4,15,1990,0,0,0,0,0,0,0,0,0,0
3890,7,4,15,1990,0,0,0,0,0,0,0,0,0,0
3895,8,4,15,1990,0,0,0,0,0,0,0,0,0,0
3900,9,4,15,1990,0,0,0,0,0,0,0,0,0,0
3905,10,4,15,1990,0,0,0,0,0,0,0,0,0,0
3910,11,4,15,1990,0,0,0,0,1,0,0,0,0,0
3915,12,4,15,1990,0,0,0,0,0,0,0,0,0,0
3920,13,4,15,1990,0,0,0,0,0,1,0,0,0,0
3925,14,4,15,1990,0,0,0,0,0,0,0,0,0,0
3930,15,4,15,1990,0,0,0,0,0,0,0,0,0,0
3935,16,4,15,1990,1,0,0,0,0,0,0,0,0,0
3940,17,4,15,1990,0,0,0,0,0,0,0,0,0,0
3945,18,4,15,1990,0,1,0,0,0,0,0,0,0,0
3950,19,4,15,1990,1,0,0,0,1,0,0,0,0,0
3955,20,4,15,1990,0,0,0,0,0,0,0,0,0,0
3960,21,4,15,1990,0,1,0,0,0,0,0,0,0,0
3965,22,4,15,1990,1,0,0,0,0,0,0,0,0,0
3970,23,4,15,1990,0,1,0,0,0,0,0,0,0,0
3975,24,4,15,1990,1,0,0,0,0,0,0,0,0,0
3980,25,4,15,1990,0,0,0,0,0,0,0,0,0,0
3985,26,4,15,1990,0,1,0,0,0,1,0,0,0,0
3990,27,4,15,1990,1,0,0,0,1,0,0,0,0,0
3995,28,4,15,1990,0,0,0,0,0,0,0,0,0,0
4000,29,4,15,1990,0,0,0,0,0,1,0,0,0,0
4005,30,4,15,1990,0,0,0,0,1,0,0,0,0,0
4010,31,4,15,1990,0,0,0,0,0,0,0,0,0,0
4015,32,4,15,1990,0,0,0,0,0,0,0,0,0,0
4020,33,4,15,1990,0,1,0,0,0,1,0,0,0,0
4025,34,4,15,1990,0,0,0,0,1,0,0,0,0,0
4030,35,4,15,1990,0,0,0,0,0,1,0,0,0,0
4035,36,4,15,1990,0,0,1,0,0,0,0,0,0,0
4040,37,4,15,1990,0,0,0,1,0,0,0,0,0,0
4045,38,4,15,1990,0,0,0,0,0,0,0,0,0,0
4050,39,4,15,1990,0,0,0,0,0,0,0,0,0,0
4055,40,4,15,1990,0,0,0,0,0,0,0,0,0,0
4060,41,4,15,1990,0,0,0,0,0,0,0,0,0,0
4065,42,4,15,1990,0,0,0,0,0,0,0,0,0,0
4070,43,4,15,1990,0,0,0,0,0,0,0,0,0,0
4075,44,4,15,1990,0,0,0,0,0,0,1,0,0,0
4080,45,4,15,1990,0,0,0,0,0,0,0,1,0,0
4085,46,4,15,1990,0,0,0,0,0,0,1,0,0,0
-1,47,-1,-1,1990,6,6,1,2,6,6,2,2,0,0
-1,210,-2,-2,1990,16.0,15.5,8.0,8.5,12.5,12.5,7.0,8.0,1.5,6.0
4145,0,1,16,2000,0,1,0,1,1,0,0,1,0,0
4150,1,1,16,2000,0,0,0,0,0,1,1,0,0,0
4155,2,1,16,2000,1,0,0,0,0,0,0,1,0,0
4160,3,1,16,2000,0,1,0,0,0,0,0,0,0,0
4165,4,1,16,2000,0,0,0,0,0,0,0,0,0,0
4170,5,1,16,2000,1,0,0,0,0,0,0,0,0,0
4175,6,1,16,2000,0,1,0,0,0,0,0,0,0,0
4180,7,1,16,2000,0,0,1,0,1,0,0,0,0,0
4185,8,1,16,2000,1,0,0,1,0,1,0,0,0,0
4190,9,1,16,2000,0,0,0,0,0,0,0,0,0,0
4195,10,1,16,2000,0,0,0,0,1,0,0,0,0,0
4200,11,1,16,2000,0,0,0,0,0,0,0,0,0,0
4205,12,1,16,2000,0,0,0,0,0,0,0,0,0,0
4210,13,1,16,2000,0,0,0,0,0,0,0,0,0,0
4215,14,1,16,2000,0,0,0,0,0,0,0,0,0,0
4220,15,1,16,2000,0,0,0,0,0,0,0,0,0,0
4225,16,1,16,2000,0,0,0,0,0,0,0,0,0,0
4230,17,1,16,2000,0,0,0,0,0,0,0,0,0,0
4235,18,1,16,2000,0,0,0,0,0,0,0,0,0,0
4240,19,1,16,2000,0,0,1,0,0,0,0,0,0,0
4245,20,1,16,2000,0,0,0,1,0,0,0,0,0,0
4250,21,1,16,2000,0,0,0,0,0,0,0,0,0,0
4255,22,1,16,2000,0,1,0,0,0,0,0,0,0,0
4260,23,1,16,2000,0,0,0,0,0,1,0,0,0,0
4265,24,1,16,2000,1,0,0,0,1,0,0,0,0,0
4270,25,1,16,2000,0,0,0,0,0,0,0,0,0,0
4275,26,1,16,2000,0,0,0,0,0,0,1,0,0,0
4280,27,1,16,2000,0,0,0,0,0,0,0,1,0,0
4285,28,1,16,2000,0,0,0,0,0,0,0,0,0,0
4290,29,1,16,2000,0,1,0,0,0,1,0,0,0,0
4295,30,1,16,2000,0,0,0,0,0,0,0,0,0,0
4300,31,1,16,2000,0,0,0,0,0,0,0,0,0,0
4305,32,1,16,2000,1,0,0,0,1,0,0,0,0,0
4310,33,1,16,2000,0,0,0,0,0,0,0,0,0,0
4315,34,1,16,2000,0,1,1,0,0,0,1,0,0,0
4320,35,1,16,2000,1,0,0,0,0,0,0,0,0,0
4325,36,1,16,2000,0,0,0,1,0,0,0,0,0,0
4330,37,1,16,2000,0,0,0,0,0,1,0,0,0,0
-1,38,-1,-1,2000,6,6,3,4,5,5,3,3,0,0
4350,0,2,17,2000,0,1,1,0,1,0,1,0,0,1
4355,1,2,17,2000,0,0,0,0,0,0,0,1,0,0
4360,2,2,17,2000,0,0,0,0,0,1,1,0,0,0
4365,3,2,17,2000,0,0,0,0,1,0,0,1,0,0
4370,4,2,17,2000,1,0,0,0,0,0,1,0,0,0
4375,5,2,17,2000,0,1,0,1,0,1,0,1,0,0
4380,6,2,17,2000,0,0,1,0,0,0,0,0,0,0
4390,8,2,17,2000,1,0,0,0,0,0,0,0,0,0
4395,9,2,17,2000,0,0,0,1,0,0,0,0,0,0
4400,10,2,17,2000,0,0,0,0,0,0,0,0,0,0
4405,11,2,17,2000,0,0,0,0,0,0,0,0,0,0
4410,12,2,17,2000,0,0,0,0,0,0,0,0,0,0
4415,13,2,17,2000,0,0,0,0,0,0,0,0,0,0
4420,14,2,17,2000,0,0,0,0,1,0,0,0,0,0
4425,15,2,17,2000,0,0,0,0,0,0,0,0,0,0
4430,16,2,17,2000,0,1,0,0,0,0,0,0,0,0
4435,17,2,17,2000,1,0,0,0,0,0,0,0,0,0
4440,18,2,17,2000,0,0,0,0,0,0,0,0,0,0
4445,19,2,17,2000,0,1,0,0,0,1,0,0,0,0
4450,20,2,17,2000,0,0,0,0,0,0,0,0,0,0
4455,21,2,17,2000,0,0,0,0,0,0,0,0,0,0
4460,22,2,17,2000,0,0,0,0,0,0,0,0,0,0
4465,23,2,17,2000,0,0,0,0,1,0,0,0,0,0
4470,24,2,17,2000,0,0,0,0,0,0,0,0,0,0
4475,25,2,17,2000,1,0,0,0,0,1,0,0,0,0
4480,26,2,17,2000,0,0,0,0,1,0,0,0,0,0
4485,27,2,17,2000,0,0,0,0,0,0,0,0,0,0
4490,28,2,17,2000,0,0,0,0,0,1,0,0,0,0
4495,29,2,17,2000,0,0,1,0,1,0,0,0,0,0
4500,30,2,17,2000,0,0,0,0,0,0,0,0,0,0
4505,31,2,17,2000,0,0,0,1,0,0,0,0,0,0
4510,32,2,17,2000,0,0,1,0,0,0,0,0,0,0
4515,33,2,17,2000,0,0,0,1,0,0,0,0,0,0
4520,34,2,17,2000,0,0,0,0,0,0,0,0,0,0
4525,35,2,17,2000,0,0,0,0,0,1,0,0,0,0
4530,36,2,17,2000,0,1,0,0,0,0,0,0,0,0
4535,37,2,17,2000,1,0,0,0,0,0,0,0,0,0
4540,38,2,17,2000,0,0,0,0,1,0,0,0,0,0
4545,39,2,17,2000,0,0,0,0,0,1,0,0,0,0
4550,40,2,17,2000,0,0,0,0,1,0,0,0,0,0
4555,41,2,17,2000,0,0,0,0,0,0,0,0,0,0
4560,42,2,17,2000,0,0,0,0,0,0,1,0,0,0
4565,43,2,17,2000,0,0,0,0,0,0,0,0,0,0
4570,44,2,17,2000,0,0,0,0,0,1,0,1,0,0
4575,45,2,17,2000,0,0,0,0,1,0,0,0,0,0
4580,46,2,17,2000,0,0,0,0,0,0,0,0,0,0
4585,47,2,17,2000,0,0,0,0,0,1,0,0,0,0
-1,48,-1,-1,2000,5,5,4,4,9,9,4,4,0,1
4620,0,3,18,2000,0,1,1,0,0,1,0,1,0,0
4625,1,3,18,2000,0,0,0,1,0,0,0,0,0,0
4630,2,3,18,2000,1,0,0,0,1,0,0,0,0,0
4635,3,3,18,2000,0,0,0,0,0,0,0,0,0,0
4640,4,3,18,2000,0,0,0,0,0,0,0,0,0,0
4645,5,3,18,2000,0,0,0,0,0,0,0,0,0,0
4650,6,3,18,2000,0,1,0,0,0,1,1,0,0,0
4655,7,3,18,2000,1,0,0,0,1,0,0,1,0,0
4660,8,3,18,2000,0,0,0,0,0,0,0,0,0,0
4665,9,3,18,2000,0,1,0,0,0,1,0,0,0,0
4670,10,3,18,2000,0,0,0,0,0,0,0,0,0,0
4675,11,3,18,2000,0,0,0,0,0,0,0,0,0,0
4680,12,3,18,2000,0,0,1,0,0,0,1,0,0,0
4685,13,3,18,2000,0,0,0,1,0,0,0,1,0,0
4690,14,3,18,2000,0,0,0,0,0,0,0,0,0,0
4695,15,3,18,2000,0,0,0,0,0,0,0,0,0,0
4700,16,3,18,2000,0,0,0,0,1,0,0,0,0,0
4705,17,3,18,2000,1,0,0,0,0,1,0,0,0,0
4710,18,3,18,2000,0,1,0,0,1,0,0,0,0,0
4715,19,3,18,2000,0,0,0,0,0,0,0,0,0,0
4720,20,3,18,2000,0,0,0,0,0,0,0,0,0,0
4725,21,3,18,2000,0,0,0,0,0,1,0,0,0,0
4730,22,3,18,2000,0,0,1,0,0,0,0,0,0,0
4735,23,3,18,2000,0,0,0,0,0,0,0,0,0,0
4740,24,3,18,2000,0,0,0,1,0,0,0,0,0,0
4745,25,3,18,2000,0,0,0,0,0,0,0,0,0,0
-1,26,-1,-1,2000,3,4,3,3,4,5,2,3,0,0
4770,0,4,19,2000,0,1,0,1,0,1,0,1,0,0
4775,1,4,19,2000,0,0,0,0,1,0,0,0,0,0
4780,2,4,19,2000,0,0,0,0,0,1,0,0,0,0
4785,3,4,19,2000,0,0,0,0,0,0,0,0,0,0
4790,4,4,19,2000,1,0,0,0,0,0,0,0,0,0
4795,5,4,19,2000,0,0,0,0,0,0,0,0,0,0
4800,6,4,19,2000,0,0,0,0,0,0,0,0,0,0
4805,7,4,19,2000,0,1,0,0,0,0,0,0,0,0
4810,8,4,19,2000,0,0,0,0,0,0,0,0,0,0
4815,9,4,19,2000,1,0,0,0,1,0,0,0,0,0
4820,10,4,19,2000,0,1,0,0,0,1,0,0,0,0
4825,11,4,19,2000,1,0,0,0,1,0,0,0,0,0
4830,12,4,19,2000,0,0,0,0,0,0,0,0,0,0
4835,13,4,19,2000,0,0,0,0,0,0,0,0,0,0
4840,14,4,19,2000,0,0,0,0,0,0,0,0,0,0
4845,15,4,19,2000,0,1,0,0,0,1,0,0,0,0
4850,16,4,19,2000,1,0,0,0,1,0,0,0,0,0
4855,17,4,19,2000,0,1,1,0,0,1,0,0,0,0
